st,serotype,study_id,logRR,logRR_lci,logRR_uci,sd_logRR,Comparison
12,7F,NCT03620162,0.11749684262430593,0.038583582199129676,0.23247530428002983,0.04977809250088593,PCV15 vs PCV13
12,7F,NCT03692871,0.06668312481267558,-0.05575447682818505,0.23264253162068244,0.07303307840619246,PCV15 vs PCV13
12,7F,NCT03885934,0.06113231443756728,-0.017932226302276776,0.1808554134303029,0.05097634304019288,PCV15 vs PCV13
12,7F,NCT03893448,0.1045006796303265,0.04193822205160369,0.18785158030024052,0.03677019578313667,PCV15 vs PCV13
12,7F,NCT04016714,0.08992433087708918,0.033831484489211805,0.1642874838005755,0.031816704699439854,PCV15 vs PCV13
12,7F,NCT04384107,0.06048131348862684,0.007656042096628913,0.1420261360790339,0.03429251540333203,PCV15 vs PCV13
12,7F,NCT02987972_lot1,0.11495855812960354,0.04344034753187627,0.21624990925043303,0.04389913302120026,PCV15 vs PCV13
12,7F,NCT02987972_lot2,0.1002697662722829,0.037671332596834,0.19321686309193437,0.03980812899695465,PCV15 vs PCV13
13,19A,NCT01215188,0.1554294757288237,0.07550812888483949,0.23921173537229862,0.04209218777422241,PCV15 vs PCV13
13,19A,NCT02037984,0.07122395608439835,-0.004034158177818235,0.17447728984902405,0.04563294783907837,PCV15 vs PCV13
13,19A,NCT02531373,0.020658093163639757,-0.06310867864382566,0.1190808870581178,0.044695138028644034,PCV15 vs PCV13
13,19A,NCT03620162,0.05170559235861183,0.009830617441852364,0.10686783099193661,0.024802899293583848,PCV15 vs PCV13
13,19A,NCT03692871,0.05381114973026513,-0.039475960043931405,0.17380568609251448,0.05456556507949592,PCV15 vs PCV13
13,19A,NCT03885934,0.049640718150347096,0.0021322670946693056,0.11734757519077882,0.028858358366537815,PCV15 vs PCV13
13,19A,NCT03893448,0.06540628629876388,0.031203162931342718,0.10476183369387518,0.01881421699360289,PCV15 vs PCV13
13,19A,NCT04016714,0.06488955207017089,0.02974143659008748,0.10794667620119784,0.019882728425155965,PCV15 vs PCV13
13,19A,NCT04384107,0.041720352875020295,0.009399029457438646,0.08730349913071742,0.020174606334574168,PCV15 vs PCV13
13,19A,NCT02987972_lot1,0.024589088095356537,-0.0017052858794174275,0.06069224160245036,0.01625624901513742,PCV15 vs PCV13
13,19A,NCT02987972_lot2,0.042540243633933494,0.010995019768602442,0.0854282285709185,0.019198328397698788,PCV15 vs PCV13
1,4,NCT03512288,0.08065578391820605,0.011811977910951343,0.19386198466431434,0.04680164295139109,PCV20 vs PCV13
1,4,NCT04382326,0.07389545596544389,0.02115854850566974,0.15596619967327277,0.03379176192735753,PCV20 vs PCV13
1,4,NCT04530838,0.10844134633697555,0.02991516435180133,0.24242321215146806,0.05225374748060185,PCV20 vs PCV13
1,4,NCT04546425,0.07841513760296337,0.021620441051569596,0.16667040960030127,0.03699258535945858,PCV20 vs PCV13
2,6B,NCT03512288,0.12328097365071722,0.03428138612146672,0.2592424838185929,0.05713148941308331,PCV20 vs PCV13
2,6B,NCT04382326,0.10654627005250461,0.03908525604886537,0.20066005213008115,0.039717882180515716,PCV20 vs PCV13
2,6B,NCT04530838,0.11075822577167971,0.035825607912622216,0.218190544823308,0.045749048422950356,PCV20 vs PCV13
2,6B,NCT04546425,0.1672960639473664,0.0640087322540359,0.3084655812458471,0.060957581298555163,PCV20 vs PCV13
3,9V,NCT03512288,0.09523652700158802,0.015684074547591045,0.206948833236378,0.047796174697869426,PCV20 vs PCV13
3,9V,NCT04382326,0.06281204367394722,0.013192398471977328,0.12413477580569644,0.028069744317719986,PCV20 vs PCV13
3,9V,NCT04530838,0.10703469168801893,0.022800823896940558,0.21222030514726503,0.04644166703165285,PCV20 vs PCV13
3,9V,NCT04546425,0.08922765194095383,0.018726832011894453,0.1679321326268327,0.03676338357844818,PCV20 vs PCV13
4,14,NCT03512288,0.0765252503730185,0.005242653960874822,0.18364350354367334,0.04572711293694819,PCV20 vs PCV13
4,14,NCT04382326,0.03366454526894325,4.6259941045396846e-4,0.08422138661424512,0.021385483159869212,PCV20 vs PCV13
4,14,NCT04530838,0.06919063765032352,0.016936736692399836,0.15926568957054732,0.03646717169307546,PCV20 vs PCV13
4,14,NCT04546425,0.06839710339494998,0.02182873544468218,0.14834124343437177,0.03300464955001787,PCV20 vs PCV13
5,18C,NCT03512288,0.11579367373519922,0.019708693964476675,0.2352208120790637,0.05547640281451911,PCV20 vs PCV13
5,18C,NCT04382326,0.08670197503121546,0.01564489229381263,0.16366507679833098,0.037090885786635656,PCV20 vs PCV13
5,18C,NCT04530838,0.11716439118814748,0.023041900936147258,0.2273824074140168,0.05289498783373667,PCV20 vs PCV13
5,18C,NCT04546425,0.08169324328470351,0.014338576178092114,0.15741566495382098,0.03649703471463294,PCV20 vs PCV13
6,19F,NCT03512288,0.05039449745525282,-0.008883176807356029,0.13005756036846006,0.03620328128061244,PCV20 vs PCV13
6,19F,NCT04382326,0.04146135127191797,0.009183814003634551,0.08965664270594587,0.020561421514134655,PCV20 vs PCV13
6,19F,NCT04530838,0.06744631657707112,0.018221033848126855,0.13836048817835866,0.030970522007681595,PCV20 vs PCV13
6,19F,NCT04546425,0.07766498560035684,0.028196302150177856,0.14611132611597533,0.03019760049520836,PCV20 vs PCV13
7,23F,NCT03512288,0.14903185377595696,0.05278317576705565,0.30738115930861515,0.06596358468632404,PCV20 vs PCV13
7,23F,NCT04382326,0.1465766319648969,0.06396034529328043,0.2824599014240502,0.05455749730165198,PCV20 vs PCV13
7,23F,NCT04530838,0.15995853931441228,0.06958760917806164,0.3217756019173272,0.06277166629798223,PCV20 vs PCV13
7,23F,NCT04546425,0.1589792421791043,0.07006398945542643,0.3100396181815933,0.059052916508595954,PCV20 vs PCV13
8,1,NCT03512288,0.08168342169613885,0.004356444758423783,0.1731764350801312,0.04209851218121968,PCV20 vs PCV13
8,1,NCT04382326,0.0989710617426911,0.0067466410986598,0.17059115500105188,0.04085750787306697,PCV20 vs PCV13
8,1,NCT04530838,0.1353603592834478,0.010123683547205924,0.2375772741015282,0.05738786424565119,PCV20 vs PCV13
8,1,NCT04546425,0.10509379636669758,0.007514346344185774,0.18790034530272445,0.04430136356588125,PCV20 vs PCV13
9,3,NCT03512288,0.06984614427497648,0.003973723983423105,0.15822696360542113,0.03972177630311739,PCV20 vs PCV13
9,3,NCT04382326,0.11806461818604763,0.04284135360451724,0.19258186848788053,0.03790138904518464,PCV20 vs PCV13
9,3,NCT04530838,0.10893302147301842,0.03595796731999605,0.19686434343960124,0.04044900757031918,PCV20 vs PCV13
9,3,NCT04546425,0.11723802809889516,0.041734248233472764,0.19481875984757602,0.03842950873441626,PCV20 vs PCV13
10,5,NCT03512288,0.10479575364759919,0.01694933578689404,0.22427525882591115,0.052765835485751277,PCV20 vs PCV13
10,5,NCT04382326,0.0843123260554508,0.015792236366313085,0.16446094905551806,0.03698669285345328,PCV20 vs PCV13
10,5,NCT04530838,0.12909722394195455,0.025253628624655102,0.2514270415740196,0.057121709044526535,PCV20 vs PCV13
10,5,NCT04546425,0.09255107550442965,0.01605283771020263,0.18494872788751018,0.04213496728834757,PCV20 vs PCV13
11,6A,NCT03512288,0.08540742371155474,0.025432265329873305,0.16700938653949635,0.0359385288432884,PCV20 vs PCV13
11,6A,NCT04382326,0.07239149679130019,0.029880897470712653,0.12576793447629314,0.024355249275725573,PCV20 vs PCV13
11,6A,NCT04530838,0.1029255610429618,0.04077765973004941,0.18344398472012652,0.03588610426183783,PCV20 vs PCV13
11,6A,NCT04546425,0.11800525646441873,0.04866355423089122,0.20027462829006232,0.038608100821421826,PCV20 vs PCV13
12,7F,NCT03512288,0.12330384770069003,0.0467728706420109,0.23857001241504686,0.04880606213383199,PCV20 vs PCV13
12,7F,NCT04382326,0.0830746336746313,0.031372850883137814,0.1557022157703557,0.032093906204038916,PCV20 vs PCV13
12,7F,NCT04530838,0.11531296241145972,0.04361510505721849,0.22050744481401663,0.044582996993585304,PCV20 vs PCV13
12,7F,NCT04546425,0.091992867360851,0.03482989227598632,0.16791923588939586,0.033098887718010145,PCV20 vs PCV13
13,19A,NCT03512288,0.05754669936755574,2.4140206548384234e-5,0.13783940728018218,0.03497719906187188,PCV20 vs PCV13
13,19A,NCT04382326,0.04314686434219439,0.012492280158944226,0.08387518512749054,0.018441249600987208,PCV20 vs PCV13
13,19A,NCT04530838,0.0438625219313209,0.003411904523670307,0.10404091911378206,0.02576779919264853,PCV20 vs PCV13
13,19A,NCT04546425,0.054091082024799064,0.015593396259117764,0.10756134379412323,0.02331315249639738,PCV20 vs PCV13
