st,serotype,study_id,logRR,logRR_lci,logRR_uci,sd_logRR,Comparison
4,14,NCT04546425,0.0905919896279963,0,0.2178231906002552,0.055012957018851026,PCV20 vs PCV13
5,18C,NCT03512288,0.15667585623309233,0,0.3606868587718126,0.09787258474513696,PCV20 vs PCV13
5,18C,NCT04382326,0.10808622867180206,0,0.2395216388141101,0.06858770996423355,PCV20 vs PCV13
5,18C,NCT04530838,0.1489577422495021,0,0.3380810480803977,0.09413242603559933,PCV20 vs PCV13
5,18C,NCT04546425,0.09550438968687835,0,0.21458764874512293,0.06544328970033224,PCV20 vs PCV13
6,19F,NCT03512288,0.06455997038796846,-0.014868382506920214,0.19230231318568064,0.05544257701550034,PCV20 vs PCV13
6,19F,NCT04382326,0.050541905620508976,0,0.12124884727360899,0.033879192432708885,PCV20 vs PCV13
6,19F,NCT04530838,0.09048516518516747,0,0.21534147565078104,0.05219480525669688,PCV20 vs PCV13
6,19F,NCT04546425,0.09971934969460983,0,0.21189399386233193,0.05365617377659607,PCV20 vs PCV13
7,23F,NCT03512288,0.22133823847526246,0.03573501246305362,0.5871743807799925,0.14434382845812146,PCV20 vs PCV13
7,23F,NCT04382326,0.20219761242676837,0,0.45344192036354397,0.11198339236549136,PCV20 vs PCV13
7,23F,NCT04530838,0.24035648252827713,0.08260948452254309,0.6325640134736589,0.15879798693821898,PCV20 vs PCV13
7,23F,NCT04546425,0.1988660702776861,0,0.4380142914865947,0.11828226323796905,PCV20 vs PCV13
8,1,NCT03512288,0.10522152555908759,0,0.2903611597204313,0.08412724211603824,PCV20 vs PCV13
8,1,NCT04382326,0.1018183847398415,0,0.2655360716758451,0.0860315065538658,PCV20 vs PCV13
8,1,NCT04530838,0.1824833044352192,0,0.43500858635834083,0.12238979782604671,PCV20 vs PCV13
8,1,NCT04546425,0.11896197962934174,0,0.29734261602584516,0.0934027394175924,PCV20 vs PCV13
9,3,NCT03512288,0.06475882127100618,0,0.2596484479263668,0.08108290234058653,PCV20 vs PCV13
9,3,NCT04382326,0.05431860025544344,0,0.30797195110167486,0.10369920552446543,PCV20 vs PCV13
9,3,NCT04530838,0.1156169583248352,0,0.33760962598605804,0.10724193959264632,PCV20 vs PCV13
9,3,NCT04546425,0.1004898576093387,0,0.3313505464308231,0.10628721710312489,PCV20 vs PCV13
10,5,NCT03512288,0.14574093385970066,0,0.40986526423814423,0.10904759716300996,PCV20 vs PCV13
10,5,NCT04382326,0.10229562589347108,0,0.2701680643203255,0.0814426439544775,PCV20 vs PCV13
10,5,NCT04530838,0.17525357534579555,0,0.4475141008521681,0.12422686101505095,PCV20 vs PCV13
10,5,NCT04546425,0.10937396571721658,0,0.29783753304139765,0.08936348125403716,PCV20 vs PCV13
11,6A,NCT03512288,0.12811788053388096,0.035550522860492956,0.2869677559507435,0.06509854739813868,PCV20 vs PCV13
11,6A,NCT04382326,0.10921640369414609,0.0365976836931097,0.22413182048102182,0.0472225495969298,PCV20 vs PCV13
11,6A,NCT04530838,0.1538416764532169,0.053647214872807304,0.3198631443309171,0.06846019468572112,PCV20 vs PCV13
11,6A,NCT04546425,0.1748770445759078,0.05579554377664331,0.35172831289618744,0.07366432661694636,PCV20 vs PCV13
12,7F,NCT03512288,0.18446113348146742,0,0.48299859203274204,0.11763634333132947,PCV20 vs PCV13
12,7F,NCT04382326,0.1185625644585766,0,0.30141345655289487,0.07728057768540374,PCV20 vs PCV13
12,7F,NCT04530838,0.17049075229869848,0,0.46177103063919084,0.11148975198852634,PCV20 vs PCV13
12,7F,NCT04546425,0.13122410117222527,0,0.3322775454688254,0.08407944746218084,PCV20 vs PCV13
13,19A,NCT03512288,0.07640327407369263,-0.0016724769264649597,0.22450637095214948,0.062303834312030425,PCV20 vs PCV13
13,19A,NCT04382326,0.04816884530265808,0,0.11978878606228967,0.036106054447932495,PCV20 vs PCV13
13,19A,NCT04530838,0.06630048454853399,0,0.1837108689710419,0.04805721259129726,PCV20 vs PCV13
13,19A,NCT04546425,0.06877093011547508,0,0.16342890334496257,0.045607319812058685,PCV20 vs PCV13
